isbn,title,publishDate,author_id,author_name,publisher_id,publisher_name,price,pageCount,size,weight,rating,shortReviewCount,fullReviewCount,records,label
9791168553279 ,한 송이 야생화가 되고 싶다,2025-04-07,1923,문수봉,532,청어,16000,240,31080,312,0,,,,0
9791168614024 ,우리는 은행을 털었다,2024-12-24,851,임정연,310,산지니,18000,208,23750,208,10,1,,,0
9791169050029 ,페오도시아의 유령,2022-05-06,472,장혜영,286,어문학사,16000,488,31080,634,10,,1,,0
9791169103077 ,불행의 묘미,2023-08-17,1987,김예은,749,미다스북스,16800,240,28840,312,9.8,1,7,,0
9791169109123 ,"어느 날, 환상 가득한 산장에서",2024-11-12,941,문준성,749,미다스북스,17500,238,31080,309,0,,,,0
9791169290326 ,[POD] 미남은 괴로워 2,2022-06-30,2108,김현수,750,페스트북,7500,55,31080,72,0,,,,0
9791169291149 ,[POD] 미스터리의 미남들,2022-10-18,2108,김현수,750,페스트북,9500,81,31080,105,0,,,,0
9791169570992 ,울타리,2023-11-27,2111,임시욱,663,보민출판사,16000,356,34200,463,4,,1,,0
9791169812597 ,[큰글자도서] 점거당한 집,2024-11-10,2114,최수진,22,사계절,25000,200,36750,300,0,,,,0
9791169831338 ,[큰글자도서] 금술잔 - 하,2023-02-28,179,고천석,182,한국학술정보,50000,553,56800,1051,0,,,,0
9791170222040 ,제9행성 1,2020-05-30,2116,Daniel Lee,751,처음북스,15000,384,29725,499,9.4,,10,,0
9791170360070 ,나는 빅또르 최다,2018-04-13,680,강병융,752,뿌쉬낀하우스,13500,304,24064,324,2,1,,,0
9791170484172 ,차마 말할 수 없었다,2022-07-04,957,오계자,304,생각나눔(기획실크),12000,224,24700,291,0,,,,0
9791170485131 ,남행,2023-01-16,2104,조강우,304,생각나눔(기획실크),15000,248,34200,322,10,2,,,0
9791170486138 ,순정기,2023-10-25,961,충북소설가협회,304,생각나눔(기획실크),13000,288,33896,403,0,,,,0
9791171680832 ,메콩 아리랑,2025-02-28,665,김건형,753,대경북스,16800,144,24064,144,10,,5,,0
9791172131333 ,[큰글자도서] 굿바이 동물원,2024-10-30,657,강태식,37,한겨레출판,36000,376,61740,714,0,,,,0
9791172171476 ,[POD] [큰글자도서] 늪지대 아리랑,2024-02-29,2115,천광노,182,한국학술정보,60000,728,59000,1383,0,,,,0
9791172242787 ,초원의 송골매,2024-09-30,1198,고을주,685,북랩,16000,356,34200,487,0,,,,0
9791185026602 ,노랑나비 날개를 펴다,2017-11-10,2021,가순열,755,가온,12000,208,26600,270,0,,,,0
9791185038049 ,소설 계룡산,2014-07-15,1556,김준걸,602,k-Books,12000,280,33896,392,10,1,,,0
9791185213057 ,피밭골,2014-02-01,1404,박장대,425,고글,15000,447,33896,805,0,,,,0
9791185213279 ,오! 마이 갓,2021-01-15,1006,최청,425,고글,20000,234,33896,328,0,,,,0
9791185213323 ,흙무당,2015-09-28,2,이석배,425,고글,19500,533,31080,746,0,,,,0
9791185213545 ,미군 부대 앞 이층 집,2018-04-15,1006,최청,425,고글,12000,218,33896,305,0,,,,0
9791185254661 ,바퀴벌레와 춤을,2014-04-25,886,장시진,757,혜민북스,10000,234,31080,304,0,,,,0
9791185271347 ,폴라리스,2015-06-29,2137,황하영,758,소네트,13000,392,29400,500,0,,,,0
9791185271378 ,펀치 2,2015-07-24,2138,함세준,758,소네트,13000,334,30450,434,0,,,,0
9791185346045 ,누가 개를 쏘았나,2014-04-19,370,김영현,759,시간여행,13800,398,33000,555,8.3,1,6,,0
9791185346816 ,빨간 마후라 김영환,2018-05-23,871,차인숙,759,시간여행,15000,400,33300,520,9.3,,6,,0
9791185401409 ,호란,2019-01-30,2141,김은미,760,채륜서,14000,320,34200,608,8.5,,3,,0
9791185405063 ,통일을 이룬 안중근의 피,2015-03-26,2142,이영현,761,하우넥스트,14000,368,33896,515,7.3,,3,,0
9791185407647 ,서울 20 평양 60,2015-10-13,987,박영순,737,문예바다,12000,360,30450,465,0,,,,0
9791185407715 ,직지 견문록,2015-12-05,1900,이강홍,737,문예바다,12000,416,33896,582,0,,,,0
9791185407920 ,오옴하르 음악회,2016-09-01,23,백시종,737,문예바다,13000,412,34048,783,0,,,,0
9791185429021 ,귀인,2014-06-25,214,김광휘,762,나비꿈,15000,496,33896,694,0,,,,0
9791185458007 ,대모,2014-01-25,2145,이진수,763,케이에스디미디어,14000,517,33896,724,0,,,,0
9791185458021 ,육영수 전쟁과 사랑,2014-01-25,59,이진수,763,케이에스디미디어,9000,221,24064,221,0,,,,0
9791185458120 ,지상최대 바이러스,2014-04-25,1642,이영호,763,케이에스디미디어,12000,318,33896,445,0,,,,0
9791185482255 ,이 비가 그치면,2014-06-20,1345,이영철,532,청어,13000,336,24064,470,0,,,,0
9791185502564 ,소설 시그널 세트 - 전2권,2016-10-24,2146,이인희,764,클,25000,576,34200,1094,9.1,7,2,,0
9791185512921 ,그림 속에서 튀어나온 청소부,2016-09-30,936,김호운,736,인간과문학사(신아출판사),12000,323,31861,420,0,,,,0
9791185575094 ,아무도 모르는 일주일 - 상,2016-06-13,2148,박과윤,765,푸른정원,14800,333,34034,597,10,2,,,0
9791185600215 ,이별이 떠났다,2018-02-09,531,소재원,766,새잎,18000,600,31080,780,8,3,3,,0
9791185609553 ,파란 눈,2014-07-15,1187,김재후,723,책과나무,15000,380,34200,722,0,,,,0
9791185711140 ,난중무사 1,2014-07-25,21,이원호,330,동아일보사,12800,340,30450,535,0,,,,0
9791185728193 ,2014 재외동포 문학의 창,2014-11-25,1431,재외동포재단,767,디자인나무,13000,272,33600,517,0,,,,0
9791185962078 ,마릴린과 두 남자 3,2018-01-05,1249,전경일,768,다빈치북스,15000,494,32130,675,0,,,,0
9791185962245 ,[큰글자책] 마릴린과 두 남자 1,2022-11-15,1249,전경일,768,다빈치북스,48000,491,62370,1326,0,,,,0
9791186025093 ,하동역 - 하,2019-08-22,2153,전원일,769,문학마을(도서출판),15000,320,33000,416,0,,,,0
9791186127162 ,달빛과 여울물 소리,2020-10-26,2154,한명희,770,이유,10000,160,34425,304,10,1,1,,0
9791186129531 ,신의 괴물,2016-11-17,450,김영래,771,토담미디어(빵봉투),13000,328,29725,426,0,,,,0
9791186129951 ,얼과 꼴,2017-11-03,1992,군포 문인들,771,토담미디어(빵봉투),15000,256,31920,486,0,,,,0
9791186142790 ,프롤레타리아 여인의 밤,2023-11-01,1119,이숙경,772,인사이트브리즈,14000,246,24960,320,10,1,1,,0
9791186452462 ,"마냥, 슬슬",2019-07-05,326,은모든,773,숨쉬는책공장,12000,200,22800,204,8.7,3,6,,0
9791186530290 ,꽃이 지는 시간,2016-12-14,1460,이원화,774,문학들,13000,256,30459,333,10,,1,,0
9791186530528 ,"그 여자, 진선미",2018-10-22,2156,이연초,774,문학들,12000,240,27265,312,0,,,,0
9791186545935 ,토렴,2021-03-10,1065,김익하,570,창조문예사,20000,487,31080,636,9,1,1,,0
9791186547878 ,허공 건너기,2017-12-27,725,김임순,665,황금알,15000,270,34578,513,0,,,,0
9791186550182 ,수 繡,2016-07-10,1434,박계순,775,시와소금,14500,248,33075,464,0,,,,0
9791186562475 ,인간자격증,2016-12-25,2158,이완수,776,가나북스,14000,368,28000,478,8,,3,,0
9791186572481 ,카페 홈즈에 가면?,2019-03-15,1931,신원섭,777,손안의책,12000,216,27300,264,9.5,2,2,,0
9791186590201 ,삼키는 칼 1,2017-03-28,2043,이중세,778,마음지기,13600,408,24064,408,0,,,,0
9791186618042 ,흰 스카프 소녀,2019-09-16,2160,한상희,779,우리마음Books,14000,385,26264,501,0,,,,0
9791186634882 ,금강 1,2016-05-04,662,김홍정,391,솔출판사,15800,516,33635,750,9,,8,,0
9791186637111 ,어머니라 부르지 마라,2020-08-08,1400,김태신,780,SHBOOKS(에스에치북스),15000,508,32560,660,0,,,,0
9791186639894 ,백치 아다다,2019-01-10,627,계용묵,572,애플북스,14500,344,31500,447,9.7,,7,,0
9791186644034 ,김치 읽는 시간,2015-10-15,1299,김진초,781,도화,15000,444,33896,622,0,,,,0
9791186644225 ,나비의 뼈,2016-10-14,612,최성배,781,도화,13000,260,33896,364,0,,,,0
9791186644300 ,연적의 딸 살아 있다,2017-05-30,2161,이원우,781,도화,12000,334,33896,468,10,1,,,0
9791186644416 ,아내의 스무 살,2017-10-16,1346,최민초,781,도화,13000,258,33896,361,0,,,,0
9791186644430 ,우리 고향,2017-11-15,611,윤석원,781,도화,13000,272,29400,354,0,,,,0
9791186644447 ,귀신 쫓는 물,2017-11-09,1416,유세문,781,도화,13000,242,33896,339,0,,,,0
9791186644577 ,"르네상스, 그 화려한 부활",2018-06-15,197,박충훈,781,도화,13000,346,29400,450,0,,,,0
9791186644621 ,매미 소리,2018-08-28,1440,이예원,781,도화,14000,398,26325,517,0,,,,0
9791186644652 ,표해록,2018-09-28,936,김호운,781,도화,16000,518,26325,673,0,,,,0
9791186644706 ,더 맥,2018-12-03,1068,최희영,781,도화,13000,308,29400,400,0,,,,0
9791186667026 ,담징,2015-08-10,196,김민환,693,서정시학,16000,344,29400,482,0,,,,0
9791186748039 ,미인도,2015-08-31,303,전아리,61,나무옆의자,9000,188,25350,230,9,28,7,,0
9791186748480 ,가토의 검,2015-12-10,1776,김이수,61,나무옆의자,13000,344,30450,465,8.8,3,21,,0
9791186748855 ,비늘,2017-01-25,1505,임재희,61,나무옆의자,13000,256,30450,333,8.8,1,9,,0
9791186748947 ,저스티스맨,2017-06-07,569,도선우,61,나무옆의자,13000,260,30450,376,8.5,10,75,,0
9791186889107 ,억새바람의 전설,2017-07-10,1619,이용직,782,들메나무,14000,346,24064,346,0,,,,0
9791186904145 ,만월대에 지다 - 하,2016-08-19,2168,노승기,783,세창문화사,13000,556,34200,1056,0,,,,0
9791186943021 ,바람의 벽,2015-11-18,1453,황보정순,362,경남,12000,304,33896,426,0,,,,0
9791186963289 ,화요앵담,2016-12-30,1128,안영실,784,헤르츠나인,12000,272,24064,362,8.3,,7,,0
9791186991381 ,변환,2022-12-22,1611,정지형,785,창조의뿔,11000,56,31080,171,0,,,,0
9791187058496 ,서청대 가는 길,2020-01-11,1312,이호림,786,글도출판사,14000,288,24320,381,0,,,,0
9791187085027 ,박문수의 야다시,2021-09-17,2172,최영찬,787,활빈당,12000,296,33896,414,0,,,,0
9791187124511 ,신의 그릇 2,2019-03-21,1572,신한균,754,솔과학,12000,245,33896,343,0,,,,0
9791187141396 ,"봉황종, 평화를 울리다",2018-06-14,2066,도학회,788,종문화사,16000,486,34200,923,0,,,,0
9791187171201 ,코프리칸,2016-11-07,2173,추명성,789,아우룸,15000,424,31080,683,0,,,,0
9791187192015 ,"각하, 죽은 듯이 살겠습니다",2016-04-25,894,구광렬,79,새움,13000,256,26325,400,8.8,1,5,,0
9791187192183 ,스칼렛 오아라,2016-09-07,2174,이승민,79,새움,12800,312,24700,415,9.2,,10,,0
9791187198062 ,푸른 말 호박등불,2017-01-01,2175,이종희,790,레마,18500,200,31080,260,0,,,,0
9791187206422 ,저주토끼,2017-03-15,924,정보라,68,아작,14800,328,26989,376,7.8,9,4,,0
9791187229209 ,시뮬라크르,2019-01-07,117,서진연,791,답(도서출판),13800,328,27675,385,9.7,1,6,,0
9791187229797 ,마녀의 혈통,2024-01-26,684,박정윤,791,답(도서출판),17000,280,27675,399,0,,,,0
9791187312024 ,판탈롱 순정 (큰 글씨 소리 책 세 번째),2016-06-15,2178,황영미,793,소수출판사,15000,244,34425,464,0,,,,0
9791187413097 ,고래의 맛,2016-12-15,2180,박영희,504,북인,13000,280,33896,392,0,,,,0
9791187413202 ,달의 뒤편에 드리운 시간들,2017-09-20,2181,이서진,504,북인,13000,244,33896,342,0,,,,0
9791187413295 ,여행 먼저 할까요,2018-05-25,2179,최호택,504,북인,13000,318,33896,445,0,,,,0
9791187413363 ,말남의 방,2018-10-05,2182,오은희,504,북인,13000,220,33896,308,8,1,,,0
9791187413509 ,탄,2019-10-09,1623,심봉순,504,북인,13000,256,33896,358,8,,1,,0
9791187440260 ,마지막 유산,2017-07-15,143,손선영,794,트로이목마,13000,320,31080,523,8.5,,8,,0
9791187440475 ,"소암, 바람의 노래",2019-05-17,143,손선영,794,트로이목마,13800,336,24064,354,8.9,,7,,0
9791187494140 ,전갈자리 아내,2019-10-30,2103,문영,795,파우스트,13000,272,30520,354,10,1,1,,0
9791187509233 ,흥남부두,2017-09-13,1258,최순조,796,제8요일,13800,432,28000,562,0,,,,0
9791187634102 ,1980 화악산,2018-06-30,2034,제임스 리,797,꿈과비전,13000,212,31500,276,10,1,,,0
9791187789192 ,"1944, 테러리스트, 첼로",2018-10-10,1119,이숙경,798,테오리아,4000,92,21620,108,8,,1,,0
9791187909231 ,순례자의 노래,2019-12-25,1844,이영숙,800,광진문화사,15000,272,24064,354,0,,,,0
9791187958109 ,낭도의 봄,2017-03-30,1453,황보정순,362,경남,13000,319,27186,447,0,,,,0
9791188012046 ,의혹 1,2017-08-16,2191,왕수영,801,예나북스,12500,352,36288,950,9,2,2,,0
9791188012053 ,의혹 2,2017-08-16,2191,왕수영,801,예나북스,12500,352,36288,950,8,,1,,0
9791188022021 ,살인자는 죽지 않는다,2017-07-15,2193,문지솔,802,문학여행,12000,276,34048,524,0,,,,0
9791188022137 ,타임 워커 1,2018-06-28,2193,문지솔,802,문학여행,13000,332,34048,631,0,,,,0
9791188022205 ,24편의 삶 이야기,2019-02-25,2016,박운익,802,문학여행,12800,220,31080,286,0,,,,0
9791188022410 ,타임 워커 4,2021-10-13,2193,문지솔,802,문학여행,13800,270,34048,513,0,,,,0
9791188047857 ,못자국,2019-03-31,80,정호승,803,책읽는섬,14000,248,21275,373,9.5,,8,,0
9791188200313 ,내가 먼저 죽인다,2018-04-10,143,손선영,67,해피북스투유,13000,344,26999,447,8.4,1,15,,0
9791188286034 ,공유,2018-03-30,2194,김행수,804,말벗,13000,272,33896,381,0,,,,0
9791188363391 ,사비로 가는 길,2017-10-27,1021,이제홍,745,바른북스,15000,352,34048,669,0,,,,0
9791188363421 ,고시원 사람들,2017-11-30,1903,이상돈,745,바른북스,13000,148,31080,192,0,,,,0
9791188461387 ,스타크 파이터즈,2018-06-27,2022,최승태,741,하움출판사,12000,134,31080,174,0,,,,0
9791188468065 ,좋은 것을 아껴두려는 성질,2021-10-10,2198,김인철,805,고스트북스,14000,192,21112,108,0,,,,0
9791188487011 ,꺼지기 쉬운 빛,2018-07-20,1802,이갑숙,806,얘기꾼,13500,384,28700,499,0,,,,0
9791188487035 ,푸른 별의 노래,2019-06-05,2200,이종숙,806,얘기꾼,13500,432,28700,562,0,,,,0
9791188499144 ,석탈해 2,2017-09-22,2090,김정진,185,국학자료원,14500,425,34804,808,0,,,,0
9791188502103 ,왕이 나셨네,2018-08-01,880,구광본,807,열림과울림,13000,363,24064,363,0,,,,0
9791188523108 ,세 번의 운명 두 번째 이야기 제1권 : 잃어버린 세월 십년,2018-02-28,1559,정항암,605,항암,15000,288,34277,439,0,,,,0
9791188554270 ,클린 코드,2019-11-25,2201,설혜원,808,지금이책,13800,304,24064,330,8.4,2,12,,0
9791188579655 ,은밀한 제국 1,2021-05-14,2034,제임스 리,809,시커뮤니케이션,12000,200,23680,200,10,1,,,0
9791188660537 ,굿잡,2022-03-23,2202,해원,810,CABINET(캐비넷),13000,368,24759,478,9.8,3,23,,0
9791188701148 ,소설 한인애국단,2020-04-11,864,정만진,653,국토,15000,288,28800,464,0,,,,0
9791188710072 ,위험한 특종,2018-03-26,470,강기희,811,달아실,12000,280,30000,379,9.3,2,2,,0
9791188710263 ,"편지 고양이, 조로",2018-12-31,2127,전윤호,811,달아실,12000,168,35700,319,0,,,,0
9791188710294 ,1907 : 네 개의 손,2019-02-01,2203,장루이,811,달아실,9700,144,33600,345,10,,3,,0
9791188710355 ,1907 : 일몰,2019-03-18,2203,장루이,811,달아실,9700,216,33600,410,7,1,1,,0
9791188710515 ,"서른아홉살, 자야",2019-12-02,2204,심현서,811,달아실,11000,192,25740,250,9.7,4,2,,0
9791188740253 ,안시성,2019-10-15,1555,홍남권,812,온하루출판사,12000,241,30955,313,0,,,,0
9791188794218 ,사랑이 우리에게 이야기하는 것들,2019-02-25,1437,김옥림,813,미래북,14000,336,28700,437,8.8,,10,,0
9791189015817 ,2019 제1회 폴라리스 선정작품집 : 백승화 커버 에디션,2019-09-25,2072,백승화,68,아작,14800,320,26989,368,8,1,,,0
9791189015848 ,2019 제1회 폴라리스 선정작품집 : 손소남 커버 에디션,2019-09-25,2072,백승화,68,아작,14800,320,26989,416,10,1,,,0
9791189034535 ,"그 여름의 끝, 우리는",2021-09-27,2206,권재원,814,서유재,14000,304,24064,325,10,,2,,0
9791189040253 ,네모난 바퀴 달린 마차,2018-04-06,2067,이재열,745,바른북스,13000,272,31080,354,0,,,,0
9791189040482 ,대왕 5 : 대륙경략,2018-08-16,2207,윤영룡,745,바른북스,12000,276,34048,524,0,,,,0
9791189040772 ,검은 모래,2018-06-25,655,구소은,745,바른북스,13800,320,31080,416,9.1,,7,,0
9791189040970 ,대왕 1 : 모사재천,2018-08-16,2207,윤영룡,745,바른북스,12000,284,34048,540,0,,,,0
9791189061036 ,삼성가 가복 떡배아재,2018-08-10,2208,이용우,815,행림서원,13000,296,33896,414,0,,,,0
9791189104009 ,도리천 가는 길 2: 정글의 지배자들,2018-03-12,1070,정경대,816,아름원,15000,359,34200,548,0,,,,0
9791189150266 ,손탁빈관,2021-10-12,149,정명섭,817,인디페이퍼,13000,264,31080,356,9.1,,17,,0
9791189171292 ,불울음,2020-07-23,2210,김주성,818,서연비람,14500,464,31080,603,0,,,,0
9791189176204 ,불,2019-08-30,851,임정연,819,청색종이,5000,88,24130,114,0,,,,0
9791189176389 ,최저 라이프,2020-09-15,2211,라유경,819,청색종이,6800,104,,135,10,2,1,,0
9791189176396 ,사월에 내리는 눈,2020-09-15,2010,이아타,819,청색종이,8000,136,23750,177,0,,,,0
9791189178215 ,바리스타 탐정 마환,2020-08-20,1024,양수련,820,몽실북스,14500,376,27300,438,9.5,15,22,,0
9791189178536 ,꽃을 삼킨 여자,2022-03-10,152,김재희,820,몽실북스,15000,328,27300,450,9.8,23,18,,0
9791189178550 ,망해버린 이번 생을 애도하며,2022-02-03,2213,정지혜,820,몽실북스,14500,264,27300,385,9.5,24,25,,0
9791189203030 ,뱁새가 황새는 왜 따라가?,2018-06-08,2215,황우상,821,모두북스,15000,272,33896,381,0,,,,0
9791189271138 ,족장 세르멕 - 상,2018-10-23,2217,우광환,79,새움,12000,328,27200,400,8,,1,,0
9791189333102 ,비밀 경기자,2018-12-01,451,이치은,679,알렙,13000,276,31080,374,0,,,,0
9791189333522 ,고양이를 돌보는 시간,2022-05-14,849,백지영,679,알렙,14000,252,30240,383,0,,,,0
9791189486556 ,"나쁜여자,too",2021-11-30,1372,김봉순,822,오름(오름에디션),13000,352,30660,458,0,,,,0
9791189680275 ,블루 노트,2021-06-01,2125,이묵돌,823,냉수,16500,336,23180,235,0,,,,0
9791189731397 ,축복,2019-12-31,2082,황성혁,362,경남,15000,376,33896,526,0,,,,0
9791189758042 ,화이트아웃,2020-04-21,757,장용호,825,필리리스토리,15000,300,33000,390,0,,,,0
9791189770068 ,아귀도,2020-07-29,1023,조동신,91,아프로스미디어,15000,352,24064,352,8.3,5,18,,0
9791189770150 ,레시피,2021-07-27,2222,최정원,91,아프로스미디어,15000,328,24064,328,9,7,6,,0
9791189770235 ,차가운 숨결,2022-02-25,2214,박상민,91,아프로스미디어,15000,400,24064,400,8.9,11,9,,0
9791189770389 ,다감 선생님은 아이들이 싫다,2023-05-17,1905,공민철,91,아프로스미디어,16000,348,24064,348,0,,,,0
9791189852207 ,"경계 너머로, 지맥(GEMAC)",2022-08-10,2013,전윤호,826,그래비티북스,15500,356,24700,463,9.8,10,10,,0
9791189885816 ,해변의 모래알 같이,2023-06-22,949,정선엽,827,별빛들,13000,224,21090,224,8.3,6,5,,0
9791189951092 ,울산의 동해안,2020-06-09,1648,김원,828,스토리팜,14000,276,33750,524,0,,,,0
9791190121156 ,오리지널 얼럴럴 상사뒤야 1,2020-07-22,839,최운상,167,문학의식사,15000,352,33300,458,0,,,,0
